split,class_name,leaf_id,image_id,path
train,Tomato___Late_blight,rs_late.b 5070,46.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\0003faa8-4b27-4c65-bf42-6d9e352ca1a5___RS_Late.B 4946.JPG
val,Tomato___Late_blight,rs_late.b 5071,46.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\0003faa8-4b27-4c65-bf42-6d9e352ca1a5___RS_Late.B 4946.JPG
val,Tomato___Late_blight,rs_late.b 5073,46.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\0003faa8-4b27-4c65-bf42-6d9e352ca1a5___RS_Late.B 4946.JPG
val,Tomato___Late_blight,rs_late.b 5078,47.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\005e3b43-9050-47da-9498-f9ecdcc703b3___RS_Late.B 5104.JPG
train,Tomato___Late_blight,rs_late.b 5079,47.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\005e3b43-9050-47da-9498-f9ecdcc703b3___RS_Late.B 5104.JPG
train,Tomato___healthy,rs_hl 0092,23.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\00bce074-967b-4d50-967a-31fdaa35e688___RS_HL 0223.JPG
train,Tomato___Late_blight,rs_late.b 6819,195.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\0fca6d09-1931-4767-a195-1dd2b7cd10b7___GHLB Leaf 8 Day 12.JPG
train,Tomato___Late_blight,rs_late.b 6818,195.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\0fca6d09-1931-4767-a195-1dd2b7cd10b7___GHLB Leaf 8 Day 12.JPG
train,Tomato___Late_blight,rs_late.b 6817,195.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\0fca6d09-1931-4767-a195-1dd2b7cd10b7___GHLB Leaf 8 Day 12.JPG
val,Tomato___Late_blight,rs_late.b 6816,195.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\0fca6d09-1931-4767-a195-1dd2b7cd10b7___GHLB Leaf 8 Day 12.JPG
test,Tomato___Late_blight,rs_late.b 6810,194.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\518253c3-eb2d-436f-84eb-9fd969e849cf___RS_Late.B 5194.JPG
val,Peach___Bacterial_spot,rut._bact.s 3417,155.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\15595c63-4138-432c-84ab-dac365f01303___Rut._Bact.S 1139.JPG
train,Peach___Bacterial_spot,rut._bact.s 3416,154.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\06bbe84c-9de7-443b-902b-154c7528d53a___Rut._Bact.S 1073.JPG
train,Peach___Bacterial_spot,rut._bact.s 3415,154.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\06bbe84c-9de7-443b-902b-154c7528d53a___Rut._Bact.S 1073.JPG
train,Peach___Bacterial_spot,rut._bact.s 3414,154.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\06bbe84c-9de7-443b-902b-154c7528d53a___Rut._Bact.S 1073.JPG
train,Peach___Bacterial_spot,rut._bact.s 3413,154.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\06bbe84c-9de7-443b-902b-154c7528d53a___Rut._Bact.S 1073.JPG
train,Peach___Bacterial_spot,rut._bact.s 3412,154.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\06bbe84c-9de7-443b-902b-154c7528d53a___Rut._Bact.S 1073.JPG
train,Peach___Bacterial_spot,rut._bact.s 3411,154.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\06bbe84c-9de7-443b-902b-154c7528d53a___Rut._Bact.S 1073.JPG
val,Peach___Bacterial_spot,rut._bact.s 3410,154.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\06bbe84c-9de7-443b-902b-154c7528d53a___Rut._Bact.S 1073.JPG
test,Peach___Bacterial_spot,rut._bact.s 3419,155.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\15595c63-4138-432c-84ab-dac365f01303___Rut._Bact.S 1139.JPG
train,Peach___Bacterial_spot,rut._bact.s 3418,155.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\15595c63-4138-432c-84ab-dac365f01303___Rut._Bact.S 1139.JPG
train,Tomato___Late_blight,rs_late.b 7029,214.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\0f67214c-eede-4292-b731-30ef1c47b7b6___RS_Late.B 4902.JPG
train,Apple___Apple_scab,frec_scab 3058,29.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\029424b0-0ef5-491b-9ef5-069190d24d8f___FREC_Scab 3504.JPG
train,Apple___Apple_scab,frec_scab 3059,29.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\029424b0-0ef5-491b-9ef5-069190d24d8f___FREC_Scab 3504.JPG
train,Apple___Apple_scab,frec_scab 3054,28.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\0395b847-2c73-4674-826f-33a6afb5b4fe___FREC_Scab 3287.JPG
train,Apple___Apple_scab,frec_scab 3055,28.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\0395b847-2c73-4674-826f-33a6afb5b4fe___FREC_Scab 3287.JPG
train,Apple___Apple_scab,frec_scab 3056,28.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\0395b847-2c73-4674-826f-33a6afb5b4fe___FREC_Scab 3287.JPG
train,Apple___Apple_scab,frec_scab 3057,29.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\029424b0-0ef5-491b-9ef5-069190d24d8f___FREC_Scab 3504.JPG
train,Apple___Apple_scab,frec_scab 3050,27.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\0261a6e4-21f8-481a-8827-b674e6955644___FREC_Scab 3055.JPG
train,Apple___Apple_scab,frec_scab 3051,27.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\0261a6e4-21f8-481a-8827-b674e6955644___FREC_Scab 3055.JPG
test,Apple___Apple_scab,frec_scab 3052,27.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\0261a6e4-21f8-481a-8827-b674e6955644___FREC_Scab 3055.JPG
train,Apple___Apple_scab,frec_scab 3053,28.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\0395b847-2c73-4674-826f-33a6afb5b4fe___FREC_Scab 3287.JPG
test,Grape___Black_rot,fam_b.rot 3245,173.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\0d907173-6ef8-4fbd-b682-f0a7a5263de0___FAM_B.Rot 3298.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6790,58.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\036d12b0-1e97-4975-bd80-a8a3c48588e7___Crnl_L.Mold 6500.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6794,59.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\0595201b-049b-47ff-9e56-7e042932c0fe___Crnl_L.Mold 9179.JPG
test,Tomato___Leaf_Mold,crnl_l.mold 6795,59.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\0595201b-049b-47ff-9e56-7e042932c0fe___Crnl_L.Mold 9179.JPG
test,Tomato___Leaf_Mold,crnl_l.mold 6797,59.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\0595201b-049b-47ff-9e56-7e042932c0fe___Crnl_L.Mold 9179.JPG
train,Tomato___Late_blight,rs_late.b 6048,126.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\079f7695-a60e-4a35-a1f3-fbe71cf19126___GHLB2 Leaf 8783.JPG
train,Tomato___Late_blight,rs_late.b 6049,126.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\079f7695-a60e-4a35-a1f3-fbe71cf19126___GHLB2 Leaf 8783.JPG
train,Tomato___Late_blight,rs_late.b 6045,125.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\017a9839-6097-45aa-85b0-3051db151484___RS_Late.B 5125.JPG
test,Tomato___Late_blight,rs_late.b 6041,125.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\017a9839-6097-45aa-85b0-3051db151484___RS_Late.B 5125.JPG
train,Tomato___Late_blight,rs_late.b 6042,125.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\017a9839-6097-45aa-85b0-3051db151484___RS_Late.B 5125.JPG
train,Tomato___Late_blight,rs_late.b 6043,125.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\017a9839-6097-45aa-85b0-3051db151484___RS_Late.B 5125.JPG
train,Tomato___healthy,rs_hl 9694,177.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\2ea87b73-a52b-4a4c-938f-4ce06335d171___GH_HL Leaf 177.1.JPG
train,Tomato___healthy,rs_hl 9695,177.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\2ea87b73-a52b-4a4c-938f-4ce06335d171___GH_HL Leaf 177.1.JPG
train,Tomato___healthy,rs_hl 9696,177.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\2ea87b73-a52b-4a4c-938f-4ce06335d171___GH_HL Leaf 177.1.JPG
val,Tomato___healthy,rs_hl 9697,177.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\2ea87b73-a52b-4a4c-938f-4ce06335d171___GH_HL Leaf 177.1.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6578,17.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\022a4dfb-84cc-45cb-81c5-a620817e31cb___Crnl_L.Mold 6926.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6579,17.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\022a4dfb-84cc-45cb-81c5-a620817e31cb___Crnl_L.Mold 6926.JPG
train,Tomato___healthy,rs_hl 9693,176.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\0764ce38-ecb9-4046-88d9-c8f176c6ee8b___GH_HL Leaf 423.JPG
val,Grape___Black_rot,fam_b.rot 3342,198.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\1987f6fe-4090-4186-b0fd-2c86eb01a38c___FAM_B.Rot 3260.JPG
train,Grape___Black_rot,fam_b.rot 3343,198.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\1987f6fe-4090-4186-b0fd-2c86eb01a38c___FAM_B.Rot 3260.JPG
train,Tomato___Late_blight,rs_late.b 5539,106.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\098f19fb-1064-4c96-9498-70adcd29f5ae___GHLB2 Leaf 8973.JPG
train,Tomato___Late_blight,rs_late.b 5538,106.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\098f19fb-1064-4c96-9498-70adcd29f5ae___GHLB2 Leaf 8973.JPG
test,Tomato___Late_blight,rs_late.b 5535,105.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\1058d7d2-1b7d-40cc-ab26-95b2da23198b___RS_Late.B 4964.JPG
train,Tomato___Late_blight,rs_late.b 5534,105.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\1058d7d2-1b7d-40cc-ab26-95b2da23198b___RS_Late.B 4964.JPG
test,Tomato___Late_blight,rs_late.b 5537,106.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\098f19fb-1064-4c96-9498-70adcd29f5ae___GHLB2 Leaf 8973.JPG
train,Tomato___Late_blight,rs_late.b 5530,105.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\1058d7d2-1b7d-40cc-ab26-95b2da23198b___RS_Late.B 4964.JPG
train,Tomato___Late_blight,rs_late.b 5532,105.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\1058d7d2-1b7d-40cc-ab26-95b2da23198b___RS_Late.B 4964.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 8799,166.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\0de02a32-f166-4d67-bbb8-689e96d04c44___Crnl_L.Mold 8811.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 8796,165.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\02a29ab9-8cba-47a0-bc2f-e7af7dbae149___Crnl_L.Mold 7165.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 8797,166.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\0de02a32-f166-4d67-bbb8-689e96d04c44___Crnl_L.Mold 8811.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 8794,165.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\02a29ab9-8cba-47a0-bc2f-e7af7dbae149___Crnl_L.Mold 7165.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 8795,165.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\02a29ab9-8cba-47a0-bc2f-e7af7dbae149___Crnl_L.Mold 7165.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 8792,165.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\02a29ab9-8cba-47a0-bc2f-e7af7dbae149___Crnl_L.Mold 7165.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 8790,164.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\19a5dad8-125e-4765-98d9-0164586fa807___Crnl_L.Mold 6590.JPG
val,Tomato___Leaf_Mold,crnl_l.mold 8791,164.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\19a5dad8-125e-4765-98d9-0164586fa807___Crnl_L.Mold 6590.JPG
train,Grape___Black_rot,fam_b.rot 3349,199.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\59c05cb2-313c-41ac-a9bf-d7469bfa3199___FAM_B.Rot 0375.JPG
train,Tomato___Early_blight,rs_erly.b 9526,227.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0cd2270f-87f8-45b5-a4af-19fa34b2acaa___RS_Erly.B 9567.JPG
train,Tomato___Early_blight,rs_erly.b 9527,227.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0cd2270f-87f8-45b5-a4af-19fa34b2acaa___RS_Erly.B 9567.JPG
train,Tomato___Early_blight,rs_erly.b 9524,226.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\29f5538a-fda9-4040-81c2-02269a45ad68___RS_Erly.B 7670.JPG
train,Tomato___Early_blight,rs_erly.b 9525,226.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\29f5538a-fda9-4040-81c2-02269a45ad68___RS_Erly.B 7670.JPG
train,Tomato___Early_blight,rs_erly.b 9522,226.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\29f5538a-fda9-4040-81c2-02269a45ad68___RS_Erly.B 7670.JPG
train,Tomato___Early_blight,rs_erly.b 9523,226.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\29f5538a-fda9-4040-81c2-02269a45ad68___RS_Erly.B 7670.JPG
train,Tomato___Early_blight,rs_erly.b 9520,225.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\03b7a13c-f5c0-44c4-beed-443841670e9a___RS_Erly.B 8225.JPG
test,Tomato___Early_blight,rs_erly.b 9521,225.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\03b7a13c-f5c0-44c4-beed-443841670e9a___RS_Erly.B 8225.JPG
train,Tomato___Early_blight,rs_erly.b 9528,227.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0cd2270f-87f8-45b5-a4af-19fa34b2acaa___RS_Erly.B 9567.JPG
train,Tomato___Early_blight,rs_erly.b 9529,227.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0cd2270f-87f8-45b5-a4af-19fa34b2acaa___RS_Erly.B 9567.JPG
train,Apple___healthy,rs_hl 7848,210.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\167f64e6-c4c5-423b-8506-9b8210d5fd75___RS_HL 7926.JPG
train,Apple___healthy,rs_hl 7845,210.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\167f64e6-c4c5-423b-8506-9b8210d5fd75___RS_HL 7926.JPG
train,Apple___healthy,rs_hl 7367,144.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0a553fc0-fc2c-4598-baba-3bc10191447c___RS_HL 5969.JPG
val,Peach___Bacterial_spot,rut._bact.s 0809,12.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00ddc106-692e-4c67-b2e8-569c924caf49___Rutg._Bact.S 1228.JPG
train,Peach___Bacterial_spot,rut._bact.s 0808,12.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00ddc106-692e-4c67-b2e8-569c924caf49___Rutg._Bact.S 1228.JPG
train,Tomato___healthy,rs_hl 9781,198.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\0764cff7-f198-467a-9afd-d9f0c7bcf7c9___RS_HL 0443.JPG
train,Peach___Bacterial_spot,rut._bact.s 0801,11.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\004118fe-b351-4cad-83ca-280c77f82eaa___Rutg._Bact.S 1818.JPG
train,Peach___Bacterial_spot,rut._bact.s 0800,11.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\004118fe-b351-4cad-83ca-280c77f82eaa___Rutg._Bact.S 1818.JPG
train,Peach___Bacterial_spot,rut._bact.s 0803,11.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\004118fe-b351-4cad-83ca-280c77f82eaa___Rutg._Bact.S 1818.JPG
train,Peach___Bacterial_spot,rut._bact.s 0802,11.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\004118fe-b351-4cad-83ca-280c77f82eaa___Rutg._Bact.S 1818.JPG
test,Peach___Bacterial_spot,rut._bact.s 0805,12.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00ddc106-692e-4c67-b2e8-569c924caf49___Rutg._Bact.S 1228.JPG
test,Peach___Bacterial_spot,rut._bact.s 0804,12.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00ddc106-692e-4c67-b2e8-569c924caf49___Rutg._Bact.S 1228.JPG
train,Peach___Bacterial_spot,rut._bact.s 0807,12.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00ddc106-692e-4c67-b2e8-569c924caf49___Rutg._Bact.S 1228.JPG
train,Peach___Bacterial_spot,rut._bact.s 0806,12.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00ddc106-692e-4c67-b2e8-569c924caf49___Rutg._Bact.S 1228.JPG
train,Tomato___Early_blight,rs_erly.b 8340,173.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\07502bbb-1733-4d49-a3dc-557b1d4391da___RS_Erly.B 7516.JPG
test,Tomato___Early_blight,rs_erly.b 8343,173.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\07502bbb-1733-4d49-a3dc-557b1d4391da___RS_Erly.B 7516.JPG
train,Tomato___Early_blight,rs_erly.b 8342,173.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\07502bbb-1733-4d49-a3dc-557b1d4391da___RS_Erly.B 7516.JPG
val,Tomato___Early_blight,rs_erly.b 8345,174.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\1742dfdd-c687-46ff-b958-34194feb68e4___RS_Erly.B 7453.JPG
test,Tomato___Early_blight,rs_erly.b 8349,174.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\1742dfdd-c687-46ff-b958-34194feb68e4___RS_Erly.B 7453.JPG
train,Tomato___Early_blight,rs_erly.b 8348,174.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\1742dfdd-c687-46ff-b958-34194feb68e4___RS_Erly.B 7453.JPG
val,Tomato___healthy,rs_hl 9789,200.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\0a334ae6-bea3-4453-b200-85e082794d56___GH_HL Leaf 310.1.JPG
val,Peach___Bacterial_spot,rutg._bact.s 1288,200.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00ec2d81-1ac8-464f-af9f-40e8c28d67eb___Rutg._Bact.S 2002.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1289,201.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\14584126-306b-4a1b-966c-f12ac5f123d2___Rutg._Bact.S 2015.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1282,200.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00ec2d81-1ac8-464f-af9f-40e8c28d67eb___Rutg._Bact.S 2002.JPG
val,Peach___Bacterial_spot,rutg._bact.s 1283,200.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00ec2d81-1ac8-464f-af9f-40e8c28d67eb___Rutg._Bact.S 2002.JPG
test,Peach___Bacterial_spot,rutg._bact.s 1280,199.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\0682a0d2-7199-4905-816e-3a53657ff507___Rutg._Bact.S 2360.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1281,199.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\0682a0d2-7199-4905-816e-3a53657ff507___Rutg._Bact.S 2360.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1286,200.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00ec2d81-1ac8-464f-af9f-40e8c28d67eb___Rutg._Bact.S 2002.JPG
test,Peach___Bacterial_spot,rutg._bact.s 1287,200.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00ec2d81-1ac8-464f-af9f-40e8c28d67eb___Rutg._Bact.S 2002.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1284,200.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00ec2d81-1ac8-464f-af9f-40e8c28d67eb___Rutg._Bact.S 2002.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1285,200.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00ec2d81-1ac8-464f-af9f-40e8c28d67eb___Rutg._Bact.S 2002.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2391,332.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\2c69605e-14d9-4758-ad19-332f7df84c65___Rut._Bact.S 0742.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2390,332.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\2c69605e-14d9-4758-ad19-332f7df84c65___Rut._Bact.S 0742.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2393,332.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\2c69605e-14d9-4758-ad19-332f7df84c65___Rut._Bact.S 0742.JPG
val,Peach___Bacterial_spot,rutg._bact.s 2392,332.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\2c69605e-14d9-4758-ad19-332f7df84c65___Rut._Bact.S 0742.JPG
train,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 1689,94.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\0285f30b-c22b-483c-be1d-9457bbddc4fa___FAM_L.Blight 1591.JPG
train,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 1688,94.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\0285f30b-c22b-483c-be1d-9457bbddc4fa___FAM_L.Blight 1591.JPG
test,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 1684,93.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\039b45b1-015d-4f76-b393-140903468476___FAM_L.Blight 3713.JPG
train,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 1687,93.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\039b45b1-015d-4f76-b393-140903468476___FAM_L.Blight 3713.JPG
train,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 1686,93.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\039b45b1-015d-4f76-b393-140903468476___FAM_L.Blight 3713.JPG
train,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 1681,92.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\002e4d32-15cf-4350-bfba-dde7c8992392___FAM_L.Blight 4740.JPG
train,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 1680,92.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\002e4d32-15cf-4350-bfba-dde7c8992392___FAM_L.Blight 4740.JPG
test,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 1683,92.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\002e4d32-15cf-4350-bfba-dde7c8992392___FAM_L.Blight 4740.JPG
train,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 1682,92.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\002e4d32-15cf-4350-bfba-dde7c8992392___FAM_L.Blight 4740.JPG
val,Peach___Bacterial_spot,rutg._bact.s 2027,290.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\036150ff-c7e6-4b15-99d1-2f606d78fb5e___Rutg._Bact.S 2290.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2026,290.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\036150ff-c7e6-4b15-99d1-2f606d78fb5e___Rutg._Bact.S 2290.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2025,290.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\036150ff-c7e6-4b15-99d1-2f606d78fb5e___Rutg._Bact.S 2290.JPG
val,Peach___Bacterial_spot,rutg._bact.s 2024,290.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\036150ff-c7e6-4b15-99d1-2f606d78fb5e___Rutg._Bact.S 2290.JPG
test,Peach___Bacterial_spot,rutg._bact.s 2021,289.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\02c18d29-fef1-40bf-aabb-0bb052893931___Rut._Bact.S 1012.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2020,289.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\02c18d29-fef1-40bf-aabb-0bb052893931___Rut._Bact.S 1012.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 1769,144.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\25290685-5144-4082-bc56-daf5237091d6___FAM_B.Msls 3884.JPG
